District #,County #,Locale,Labor Force Diff,Employed Diff,Unemployed Level Diff,Unemployed Rate Diff,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,% Total Operational Public Schools Diff 2019-2021,% School-wide Title I Diff 2019-2021,% Title I Eligible School Diff 2019-2021,Teachers:Students Diff 2019-2021,Staff:Students Diff 2019-2021,% Free Lunch Diff 2019-2021,% Reduced-price Lunch Diff 2019-2021,% Asian or Asian/Pacific Islander Students Diff 2019-2021,% Hispanic Students Diff 2019-2021,% Black or African American Students Diff 2019-2021,% White Students Diff 2019-2021,% Grades 1-8 Diff 2019-2021,% Grades 9-12 Diff 2019-2021,% Prek Diff 2019-2021,% K Diff 2019-2021,% ADA Diff 2019-2021,Total Public Schools Diff 2021-2022,Total Students Diff 2021-2022,% Total Operational Public Schools Diff 2021-2022,% School-wide Title I Diff 2021-2022,% Title I Eligible School Diff 2021-2022,Teachers:Students Diff 2021-2022,Staff:Students Diff 2021-2022,% Free Lunch Diff 2021-2022,% Reduced-price Lunch Diff 2021-2022,% Asian or Asian/Pacific Islander Students Diff 2021-2022,% Hispanic Students Diff 2021-2022,% Black or African American Students Diff 2021-2022,% White Students Diff 2021-2022,% Grades 1-8 Diff 2021-2022,% Grades 9-12 Diff 2021-2022,% Prek Diff 2021-2022,% K Diff 2021-2022,% ADA Diff 2021-2022,% Students Tested Math - Grade 3 Diff 2019-2021,% Students Tested Reading - Grade 3 Diff 2019-2021,% Students Tested Math - Grade 4 Diff 2019-2021,% Students Tested Reading - Grade 4 Diff 2019-2021,% Students Tested Math - Grade 5 Diff 2019-2021,% Students Tested Reading - Grade 5 Diff 2019-2021,% Students Tested Math - Grade 6 Diff 2019-2021,% Students Tested Reading - Grade 6 Diff 2019-2021,% Students Tested Math - Grade 7 Diff 2019-2021,% Students Tested Reading - Grade 7 Diff 2019-2021,% Students Tested Math - Grade 8 Diff 2019-2021,% Students Tested Reading - Grade 8 Diff 2019-2021,% Students Tested Math - Grade 3 Diff 2021-2022,% Students Tested Reading - Grade 3 Diff 2021-2022,% Students Tested Math - Grade 4 Diff 2021-2022,% Students Tested Reading - Grade 4 Diff 2021-2022,% Students Tested Math - Grade 5 Diff 2021-2022,% Students Tested Reading - Grade 5 Diff 2021-2022,% Students Tested Math - Grade 6 Diff 2021-2022,% Students Tested Reading - Grade 6 Diff 2021-2022,% Students Tested Math - Grade 7 Diff 2021-2022,% Students Tested Reading - Grade 7 Diff 2021-2022,% Students Tested Math - Grade 8 Diff 2021-2022,% Students Tested Reading - Grade 8 Diff 2021-2022,Label_Math (19-21),Label_Reading (19-21),Label_All (19-21),Label_Math (21-22),Label_Reading (21-22),Label_All (21-22)
166905,48331.0,42-Rural: Distant,-0.0547112462006079,-0.0464293150114511,-0.1888701517706576,-0.1379310344827586,805.6,777.6,831.0,9408,51.89,6577,62.45,11305,24823.0,67681.0,295574.0,664031.0,0.0,0.0,0.02006203923780365,0.00028199653547113565,0.022116585424807638,0.000322281754824155,0.0802481569512146,0.0013696974580026588,0.10711839825967852,0.002135116625710027,0.18708455867542198,0.0037465253998308023,0.21472021915159328,0.004229948032067035,0.23135801474439027,0.004270233251420054,0.9083044982698962,0.9409722222222222,0.9842931937172775,0.7814759461970352,0.09989093993617966,0.003877691158056307,0.2334693218079735,0.4937997334087329,0.5062002665912672,0.06858666235812094,0.07294906491093428,0.0725855313648665,0.07549379973340874,0.046653471745364945,0.10340509754816819,0.11309932544330896,0.14161651250151472,0.1317203215252252,0.0914084905279315,0.05820575998707436,0.024275962354081675,0.11915391156462585,0.14583333333333334,0.21290391156462585,0.30590986394557823,0.03082482993197279,0.08694727891156463,0.16780185758513932,0.5969040247678019,0.23529411764705882,0.0,0.5000000000000001,0.0,-0.007621812386156612,-0.012160537721793322,-0.19749884739511292,-0.5970775462962963,0.0,0.08959311424100155,-0.6776620370370371,-0.015761945151258158,0.05927316450726331,-0.05865904621435597,-0.3956163194444444,0.2490596064814815,0.00834562308879549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04011005966801009,0.02631578947368423,0.02631578947368423,-0.08823529411764708,-0.08823529411764708,-0.050000000000000044,-0.050000000000000044,-0.10259917920656632,-0.10259917920656632,0.2795918367346939,-0.004761904761904727,-0.3366093366093366,0.07261640798226168,0.2432432432432432,0.2432432432432432,0.35483870967741943,0.35483870967741943,-0.07894736842105259,-0.07894736842105259,0.09756097560975616,0.09756097560975616,-0.15151515151515146,0.7272727272727273,1.0833333333333337,-0.16279069767441856,0,1,1,-1,0,-1
246912,48491.0,42-Rural: Distant,-0.074874914848136,-0.0635998311833678,-0.3462387752097747,-0.3,8771.9,8597.3,8946.5,152606,676.02,111514,776.36,162773,590551.0,41467.0,205761.0,462260.0,28228.0,28228.0,0.014503404447710698,0.00024384007477762292,0.016135778281638674,0.00027093341641958106,0.05954608492746605,0.0006163735223545469,0.0842907725158369,0.0008466669263111908,0.20462923608629907,0.0013445070789821708,0.25377486449095843,0.0015053737949812971,0.2718596700369655,0.0015527871428547238,0.48124191461837,0.8973042362002568,0.8640522875816994,0.7811861956709465,0.061976109529926965,0.04834164933673071,0.23193487256286685,0.49217491287714793,0.5078250871228521,0.0793297041016942,0.08410637859936264,0.07994955983145602,0.06697990673773715,0.052207467132268225,0.1503434048060112,0.16610714040678623,0.1373761175738563,0.09445229121863163,0.05375947231823677,0.025967696526205467,0.009420860747754205,0.09447859192954405,0.11727586071320918,0.30872311704651195,0.27069708923633407,0.027790519376695542,0.07816206440113757,0.06246121899823681,0.6498866519631634,0.28765212903859977,-0.25000000000000006,0.0,1.0,-0.0007940777171547155,0.05337854370324024,-0.08022308022308028,-0.4017476122739281,-0.05276705276705277,-0.014708586137157713,0.16582516582516588,0.009052360631308065,0.05069285651809911,0.023691212032019165,-0.4948090948090948,-0.06968192682478394,0.013058495915386511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026959886084200295,-0.023671497584540985,-0.023671497584540985,-0.10344827586206895,-0.10344827586206895,-0.05626780626780627,-0.05626780626780627,-0.08620689655172409,-0.08620689655172409,-0.1592948717948718,-0.012145748987854237,0.23438914027149332,-0.0007326007326007194,0.255813953488372,0.255813953488372,-0.13461538461538464,-0.13461538461538464,0.14,0.14,0.018867924528301803,0.018867924528301803,-0.04651162790697675,0.04999999999999994,0.17741935483870963,0.0967741935483871,1,1,1,0,0,0
149902,48297.0,43-Rural: Remote,0.108973060563095,0.1532275592262551,-0.4970238095238095,-0.5441176470588235,436.7,435.4,446.8,4257,24.58,2952,29.44,6065,12207.0,96442.0,457075.0,1026858.0,0.0,0.0,0.03063815843368559,0.0007372818874416319,0.03137544032112722,0.0008192020971573687,0.08470549684607193,0.0015564839845990006,0.09535512410911771,0.0018022446137462111,0.1662161055132301,0.003276808388629475,0.1846481526992709,0.0034406488080609486,0.18776112066846892,0.0034406488080609486,0.8896797153024911,1.0,0.7960644007155635,0.876506807735669,0.04353481918307172,0.004943196600468303,0.35209435434914577,0.5372474199982655,0.46275258000173447,0.049778856994189574,0.05428843985777469,0.05845113173185326,0.06287399184806175,0.050039025236319486,0.11915705489549909,0.12141184632729164,0.1537594310987772,0.1379758910762293,0.10840343422079611,0.0639146648165814,0.019946231896626487,0.13648108996946207,0.1327225745830397,0.19356354240075171,0.35212591026544515,0.03382663847780127,0.0613107822410148,0.29810387469084915,0.5577906018136851,0.1441055234954658,0.0,0.0,0.0,0.19220144023971766,0.17710462713711578,0.060948667966211845,0.0,0.10175438596491225,0.03524427867569172,0.10175438596491222,-0.071713325867861,-0.016179886335557357,-0.07220683287165272,0.8362573099415205,0.019122807017543764,0.04923142404638815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05752586043596728,0.06261180679785337,0.06261180679785337,-0.0830903790087464,-0.0830903790087464,0.012631578947368424,0.012631578947368424,0.11256038647342989,0.11256038647342989,0.0,-0.01960784313725492,0.22467532467532467,0.12799043062200946,0.5555555555555555,0.5555555555555555,-0.24324324324324326,-0.24324324324324326,0.08108108108108099,0.08108108108108099,-0.2244897959183673,-0.2244897959183673,0.06666666666666665,0.06666666666666665,-0.04347826086956518,-0.04347826086956518,1,1,1,0,0,0
224901,48447.0,43-Rural: Remote,-0.3640873015873015,-0.3704081632653061,-0.1428571428571428,0.3214285714285715,92.2,89.2,95.7,721,4.52,475,5.65,1079,1501.0,36068.0,151581.0,340539.0,0.0,0.0,0.005329780146568954,0.0013324450366422385,0.012658227848101266,0.0013324450366422385,0.04530313124583611,0.0033311125916055963,0.04863424383744171,0.0033311125916055963,0.16855429713524317,0.004663557628247834,0.18454363757495004,0.005996002664890073,0.1938707528314457,0.006662225183211193,0.9722222222222222,0.9785714285714285,0.9856115107913669,0.947592931139549,0.006703229737964655,0.0042656916514320535,0.09262644728823888,0.49177330895795246,0.5082266910420475,0.056672760511883,0.050578915295551495,0.06581352833638025,0.06886045094454601,0.037781840341255334,0.09323583180987204,0.09993906154783669,0.14990859232175502,0.1316270566727605,0.13284582571602682,0.07861060329067641,0.03412553321145643,0.13869625520110956,0.17891816920943135,0.17059639389736478,0.37170596393897365,0.030513176144244106,0.04854368932038835,0.33178869323447635,0.4986098239110287,0.1696014828544949,0.0,0.0,0.0,0.32876106194690247,0.19203636363636356,-0.4861702127659575,1.7,0.0,-0.20200000000000004,-0.3,0.05889830508474573,-0.016455696202531706,0.17804878048780498,-0.03749999999999994,-0.37000000000000005,0.206670713111963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10474957489565621,-0.1111111111111111,-0.1111111111111111,-0.3846153846153846,-0.3846153846153846,-0.08333333333333326,-0.08333333333333326,0.02857142857142847,0.02857142857142847,-0.2727272727272728,-0.2727272727272728,-0.4461538461538461,-0.16923076923076916,0.22222222222222232,0.22222222222222232,0.3333333333333333,0.3333333333333333,0.75,0.75,-0.6874999999999999,-0.6874999999999999,1.125,1.125,0.5000000000000001,0.0,-1,-1,-1,1,1,1
158902,48321.0,42-Rural: Distant,0.0012735763236096,0.0304353579462749,-0.3192727272727272,-0.3132530120481928,1378.6,1340.9,1417.4,13894,91.92,9675,111.23,18801,36643.0,191807.0,874786.0,1965280.0,0.0,0.0,0.02824550391616407,0.0013099364135032612,0.030456021613950824,0.0015009688071391534,0.0751848920666976,0.0022650983816827224,0.11923150397074475,0.00313838932401823,0.2104904074448053,0.004639358131157383,0.25071637147613457,0.004830390524793276,0.27102038588543514,0.005048713260377153,0.8790983606557377,0.9968421052631579,0.993704092339979,0.712141027736908,0.11443518064410658,0.01959021306740777,0.3834668410440848,0.5003269576589832,0.49967304234101684,0.07021415726663396,0.07119503024358345,0.07435562094708735,0.0748460574355621,0.059724265707590866,0.11484387771783554,0.11102937169636531,0.15277096615988228,0.1280039234919078,0.08103100648466023,0.04512015693967631,0.016865565909214758,0.13430257665179213,0.1298402187994818,0.22117460774435008,0.2868144522815604,0.03253202821361739,0.09320570030228875,0.2609967554917292,0.49188872932290834,0.24711451518536248,0.0,0.0,0.0,0.06931627074072924,0.13664764745748184,0.2685715589318916,-0.8986134284563604,0.0,0.033266849497215964,-0.46845064960248206,-0.0037460364279919946,0.01813340957418298,-0.06773811044019207,0.16492146596858642,0.025130890052355956,-0.011555951665706192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03740009629272997,-0.038827838827838815,-0.038827838827838815,-0.06451612903225812,-0.06451612903225812,-0.012658227848101335,-0.012658227848101335,-0.010316252325384731,-0.010316252325384731,-0.15068971538327222,0.09879518072289152,0.11631076783280342,0.03044070876874152,0.031250000000000014,0.031250000000000014,0.20689655172413812,0.20689655172413812,-0.18181818181818177,-0.18181818181818177,0.051948051948051945,0.051948051948051945,-0.10937500000000006,-0.07142857142857134,0.14102564102564102,0.2083333333333333,1,1,1,0,0,0
91907,48181.0,42-Rural: Distant,-0.0334647167140965,-0.0185264903301924,-0.3468227424749164,-0.3260869565217391,3602.2,3476.6,3720.9,46905,235.06,32534,281.36,53727,136212.0,30092.0,173808.0,390474.0,28544.0,28545.0,0.013699233547705048,0.0003744163509822923,0.019682553666343642,0.0006240272516371538,0.07080139782104367,0.002099668164332071,0.08643878659736294,0.0025915484685637095,0.18226000646051743,0.004118579860805215,0.21070096614101547,0.004749948609520454,0.22275570434322967,0.004874754059847884,0.9329758713136729,0.9715061058344641,0.8887362637362637,0.838629350496786,0.058580209634587224,0.00865342455553993,0.11323907774018217,0.4874128246068317,0.5125871753931682,0.06480140969746105,0.06658835014105248,0.06856556665039669,0.07146934487123274,0.06241882243933916,0.1135120825301753,0.12173531771966545,0.14933362012624404,0.1262523060631882,0.08501203702937697,0.05067961646963442,0.01963152626223351,0.11039334825711544,0.1443342927193263,0.2139857158085492,0.3062999680204669,0.031403901503038054,0.08135593220338982,0.12697526383382657,0.605747575706814,0.26727716045935934,0.0,0.0,0.0,0.030421549779282218,0.03486263351295879,-0.15292296519961007,0.13279297293437123,-0.5420624151967436,0.012283082196672176,-0.08412483039348713,-0.014608688487869361,0.005228844690075136,0.11253548209870885,-0.3374520049655013,-0.08412483039348727,0.011670937213400774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05664288833891384,-0.018867924528301883,-0.018867924528301883,-0.06557377049180324,-0.06557377049180324,0.03194103194103181,0.03194103194103181,-0.040000000000000036,-0.040000000000000036,0.019230769230769225,0.019230769230769225,-0.01702127659574468,-0.02000000000000002,-0.03846153846153845,-0.03846153846153845,-0.19298245614035098,-0.19298245614035098,0.03571428571428573,0.03571428571428573,0.10416666666666677,0.10416666666666677,-0.513157894736842,-0.32894736842105265,1.0303030303030303,0.4893617021276595,0,0,0,0,0,0
111903,48221.0,42-Rural: Distant,-0.048275144027209,-0.0306678865507776,-0.3713901947615849,-0.3461538461538462,1352.4,1322.7,1381.4,20795,73.22,14913,86.42,24951,61643.0,95362.0,365164.0,820372.0,0.0,0.0,0.01533020780948364,0.0005028957059195692,0.019856269162759763,0.0006975650114368217,0.09115390230845351,0.001752023749655273,0.11240530149408692,0.0022873643398277177,0.20114205992570122,0.0038284963418393006,0.2261732881267946,0.004509838911149685,0.2355498596758756,0.004639618448161186,0.9577114427860697,0.9739130434782609,0.9862671660424469,0.9256769958188426,0.004923605955218632,0.005920050017584307,0.10226251416513618,0.49198937126333475,0.5080106287366652,0.05701223086241257,0.056816849673713414,0.06037278730803798,0.05918096205697315,0.04530889765933336,0.100230549802665,0.10853425032237896,0.14770817865655894,0.1520261029268102,0.12484857957875815,0.06482747841037866,0.023133132741979603,0.10565039672998316,0.13484010579466219,0.19533541716758837,0.3968742486174561,0.025438807405626353,0.05602308247174802,0.16656647028175223,0.6494729670153501,0.18396056270289768,0.0,0.0,0.0,0.09856114933637174,0.08847547384519981,0.0031129345791043503,-0.2583746898263027,-0.7527915632754342,-0.011166253101736898,0.23604218362282897,0.006939153531611526,-0.029902050411388194,0.09384264037418469,-0.059402045633359546,-0.08308143469433792,0.010125697406659313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05559139655685958,0.003496503496503408,0.003496503496503408,-0.035087719298245626,-0.035087719298245626,-0.01666666666666672,-0.033333333333333326,-0.017857142857142756,-0.017857142857142756,-0.38028169014084506,-0.07042253521126758,0.7941176470588237,-0.07974137931034483,0.4878048780487807,0.4878048780487807,-0.32258064516129037,-0.32258064516129037,0.11864406779661033,0.1379310344827587,0.16363636363636358,0.1454545454545455,0.1363636363636364,0.030303030303030314,0.10344827586206895,0.24999999999999992,0,0,0,0,0,0
91918,48181.0,42-Rural: Distant,-0.0334647167140965,-0.0185264903301924,-0.3468227424749164,-0.3260869565217391,3602.2,3476.6,3720.9,46905,235.06,32534,281.36,53727,136212.0,72275.0,319729.0,718297.0,0.0,0.0,0.013699233547705048,0.0003744163509822923,0.019682553666343642,0.0006240272516371538,0.07080139782104367,0.002099668164332071,0.08643878659736294,0.0025915484685637095,0.18226000646051743,0.004118579860805215,0.21070096614101547,0.004749948609520454,0.22275570434322967,0.004874754059847884,0.9245283018867925,0.9360730593607306,0.8340807174887892,0.838629350496786,0.058580209634587224,0.00865342455553993,0.11323907774018217,0.4874128246068317,0.5125871753931682,0.06480140969746105,0.06658835014105248,0.06856556665039669,0.07146934487123274,0.06241882243933916,0.1135120825301753,0.12173531771966545,0.14933362012624404,0.1262523060631882,0.08501203702937697,0.05067961646963442,0.01963152626223351,0.11039334825711544,0.1443342927193263,0.2139857158085492,0.3062999680204669,0.031403901503038054,0.08135593220338982,0.12697526383382657,0.605747575706814,0.26727716045935934,0.0,0.0,0.0,0.10278769226385139,0.013348360189729302,-0.1278589019627354,1.1644466925195303,0.3434496712190188,0.3434496712190187,0.37398261829217805,-0.05147203497413865,-0.06081292566868862,0.09323216995447646,-0.23231447358913207,0.3692852418193843,0.016760096404478404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003183624631426001,0.00800000000000002,0.02900000000000004,-0.050000000000000044,-0.050000000000000044,-0.06250000000000001,-0.06250000000000001,-0.17500000000000004,-0.22499999999999998,-0.002597402597402653,-0.06427048431312826,-0.08620689655172417,-0.15517241379310343,-0.0833333333333333,-0.10204081632653059,0.2894736842105265,0.2894736842105265,-0.13636363636363638,-0.13636363636363638,0.5757575757575759,0.6774193548387097,-0.2619047619047618,-0.2708333333333333,0.08333333333333337,0.14285714285714288,1,0,1,0,0,1
101921,48201.0,21-Suburb: Large,-0.0344662433661197,0.3655968344691141,-0.8355619196024342,-0.4,73260.4,71381.2,74996.4,1435155,6133.23,985652,7262.66,1598698,4713325.0,858008.0,3474883.0,7806614.0,1528838.0,1528839.0,0.02999008131202495,0.0005838765627237672,0.03415508160375107,0.0006210053412399951,0.06553802252125622,0.0010124487490253695,0.08785687386293116,0.0014382627974943378,0.20112213776898474,0.0021640773763744276,0.2445191027565466,0.0023573591891074774,0.2589713206706518,0.002408915150132868,0.6150785115078512,0.7466788086565246,0.8096856414613424,0.5664701833298758,0.18949291856069908,0.06182884177947782,0.40844392087984266,0.4978437169437739,0.5021562830562261,0.08217895402250823,0.07827543293653033,0.07490850855194885,0.07347074216259711,0.07269345887154886,0.1616607521297098,0.14374780541478852,0.13403921700864932,0.09753695760910494,0.04777127883260406,0.024752111139048676,0.00896478132096131,0.1235692311980239,0.12859029164097258,0.2595712658214618,0.21424097048750831,0.03377962659085604,0.10478659099539771,0.10229761968802113,0.5096709947719957,0.3880313855399832,0.047619047619047714,0.0,0.0,0.019368696881391742,-0.008507872137330034,-0.019145111732650863,-0.017709134493380553,0.10209968507012679,0.04634651287350906,0.0936297484139683,-0.04929566350161409,-0.001728716263565188,0.04594574131046674,-0.29840259862760665,-0.0697214660921435,0.02429236403981527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05363400442469527,-0.023432115782219154,-0.00963686546343182,-0.013805080329291085,0.0011035755527879507,-0.022595901208617937,-0.01584072903060414,-0.04260906749960496,-0.043887293043664156,-0.08010926648321195,-0.047935391043834805,0.11019973540128876,-0.06485056473344089,0.13761467889908255,0.14253897550111355,0.09500693481276018,0.12445095168374806,0.1015624999999999,0.10093727469358324,0.046728971962616876,0.048796791443850136,0.16172106824925833,0.15977575332866148,0.20630081300813008,0.17625368731563423,0,0,0,0,0,0
220801,48439.0,11-City: Large,-0.3301854670725845,-0.2441765328713062,-0.9060720411663808,-0.3773584905660377,41290.5,40159.7,42328.7,657134,3255.36,455033,3848.8,714803,2102515.0,0.0,0.0,0.0,144973.0,131167.0,0.021807692216226755,0.0003619474771880343,0.028381248171832307,0.000429961260680661,0.10159784829121314,0.0011557586985110689,0.1289255962502051,0.0015219867634713663,0.24473880091224082,0.0022425523718023416,0.2761012406570227,0.0025255467856352986,0.29289731583365636,0.0025740601137209484,0.32908163265306123,0.0,0.453125,0.6663943297914798,0.14868874769628432,0.046743731737490836,0.26698060954078257,0.4904468351617493,0.5095531648382506,0.07899188185517796,0.07977019779617188,0.07665195900132336,0.07233860723457934,0.06808993086918212,0.1473438310169958,0.1456921207672161,0.14258493759652943,0.09932593859485228,0.05074807880891127,0.02770152468112816,0.010760991777932312,0.11543155581662187,0.13346592932339524,0.26471008957077247,0.23707036920932412,0.031392379636421185,0.09697413312962044,0.08067817286720956,0.5719394014854442,0.34738242564734617,0.0,0.0,0.0,0.005840363400389373,-0.001535312180143161,0.23076923076923087,0.0285714285714286,-0.047619047619047665,0.12499999999999999,0.08571428571428565,-0.08636363636363646,0.03237410071942439,-0.04054054054054065,0.0,-0.15384615384615385,0.03072602132042974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19010590630289045,-0.30000000000000004,-0.3137254901960785,-0.41796008869179596,-0.4412416851441242,-0.4308943089430894,-0.4308943089430894,-0.5764119601328903,-0.5764119601328903,-0.625,-0.5625,-0.5529411764705882,-0.5156862745098039,0.0,0.04999999999999999,0.15999999999999984,0.20833333333333337,1.133333333333333,1.133333333333333,0.5882352941176472,0.5882352941176472,1.5833333333333333,1.2142857142857142,0.9166666666666667,0.7692307692307693,-1,-1,-1,1,1,1
221905,48441.0,42-Rural: Distant,-0.0174048983845753,-0.0021946891635276,-0.3521754025351147,-0.3255813953488372,4045.5,3889.5,4196.0,50725,286.14,33446,344.95,55750,138034.0,25047.0,145500.0,326877.0,0.0,0.0,0.01075821898952432,0.0004201863309039802,0.015916368430966284,0.0005795673529710071,0.1029746294391237,0.0024559166582146428,0.11815204949505194,0.0030209948273613747,0.20789080951070027,0.004708984742889433,0.24872857411941984,0.005295796687772578,0.27160699537795036,0.005411710158366779,0.9236641221374046,0.9618320610687023,0.9699248120300752,0.7939485650844829,0.07375328882332365,0.015763539306191354,0.22108496950709472,0.4868827277842836,0.5131172722157163,0.07493194226879382,0.06749501923866591,0.06373853664471583,0.07768466838014995,0.10278618466077594,0.13796328684622755,0.10965279150761181,0.12999406871169375,0.10378994114336988,0.06779918786975499,0.04602071388377717,0.01814365884446337,0.12384425825529817,0.1497486446525382,0.2113947757516018,0.27377033021192704,0.02756037456875308,0.09090192212912765,0.09013452914798206,0.5557668161434978,0.3540986547085202,0.0,0.0,0.0,0.4205673038758689,0.44027398445792365,0.17736865738661875,0.11886586695747008,-1.0,0.6124831612034126,6.8320610687022905,-0.11801114091190416,-0.06914028281817039,0.142175572519084,0.30534351145038174,0.17480916030534363,0.048400745399544254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006412908564335884,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0476190476190475,0.0476190476190475,-0.2698412698412698,-0.2698412698412698,0.48760330578512395,0.48760330578512395,0.25714285714285723,0.25714285714285723,0.12500000000000014,0.12500000000000014,-0.2727272727272727,-0.2727272727272727,1.0,1.0,0.2500000000000001,0.2500000000000001,0.08333333333333347,0.08333333333333347,-0.5,-0.4545454545454546,0,0,0,-1,-1,-1
74912,48147.0,42-Rural: Distant,-0.0011651616661811,0.0118339604320912,-0.3129548762736536,-0.3,1246.3,1213.6,1235.5,12149,73.04,8620,87.44,14191,35514.0,73375.0,285520.0,641444.0,0.0,0.0,0.019119220589063467,0.00042236864335191754,0.02244185391676522,0.0006757898293630681,0.0788703046685814,0.0025623697696682997,0.0994255786450414,0.0031536858703609845,0.17759193557470293,0.004646055076871093,0.20496142366390718,0.005181055358450188,0.2177169566931351,0.005350002815790956,0.8305555555555556,0.88,0.8485273492286115,0.8601503759398497,0.06817042606516291,0.003685684800235884,0.09512015332448769,0.5303847854931446,0.4696152145068554,0.05841073271413829,0.06138876603272888,0.06200796107916851,0.06472062509214212,0.05729028453486658,0.12083149049093321,0.12740675217455402,0.1509361639392599,0.1270234409553295,0.0939702196668141,0.05304437564499484,0.02296918767507003,0.10939171948308503,0.14174006091036298,0.22191126841715367,0.3303975635854803,0.028068153757510907,0.07243394518067331,0.1438940173349306,0.6335001057007963,0.22260587696427314,0.0,0.0,0.0,-0.1206896551724138,-0.138212143928036,-0.10541871921182262,0.2567049808429119,-0.5862068965517242,0.21783010933557612,-0.5862068965517241,-0.04096274010645683,0.012315270935960416,-0.006896551724138046,0.10344827586206896,-0.10875331564986736,-0.027831333587873694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012055222729877194,-0.037185354691075555,-0.037185354691075555,-0.10749774164408317,-0.12466124661246616,-0.17849223946784926,-0.11529933481152992,0.022222222222222206,-0.04166666666666664,-0.1792065663474692,-0.19786096256684502,0.05876143560872614,0.0767065446868403,0.0,0.0,0.01923076923076932,0.03921568627450986,0.4615384615384615,0.35714285714285704,0.17948717948717952,0.17948717948717952,-0.04444444444444441,-0.04444444444444441,-0.10169491525423717,-0.11666666666666668,-1,-1,-1,1,-1,0
